0,0.047003525264393886
9.714285714285715,6.721504112808454
20.285714285714285,12.079905992949467
30.000000000000007,16.639247943595777
39.71428571428569,19.60047003525264
49.99999999999999,22.279670975323143
59.71428571428567,24.441833137485308
69.71428571428572,26.274970622796715
79.71428571428572,27.685076380728553
90.2857142857143,29.142185663924792
99.71428571428567,30.17626321974148
110,31.210340775558166
119.71428571428572,32.009400705052876
129.71428571428572,32.667450058754405
139.99999999999997,33.37250293772033
149.99999999999997,33.88954171562867
159.99999999999997,34.45358401880141
169.99999999999997,34.78260869565217
180,35.25264394829612
189.99999999999994,35.67567567567568
199.99999999999991,35.91069330199765
209.7142857142857,36.09870740305523
219.71428571428564,36.427732079905994
229.99999999999991,36.568742655699175
239.99999999999997,36.80376028202115
