0,76.33333333333334
15.024077046548932,55.777777777777786
30.048154093097907,44.44444444444445
44.87961476725522,33.888888888888886
60.096308186195856,26.55555555555555
75.12038523274478,21.777777777777786
90.14446227929375,19.111111111111114
105.16853932584269,15.222222222222229
120,12.666666666666686
135.02407704654897,10.8888888888889
149.85553772070625,9
164.87961476725522,7.444444444444429
180.09630818619587,5
194.92776886035315,4.333333333333329
209.75922953451044,3.999999999999986
224.59069020866775,3.7777777777778
239.61476725521675,3.555555555555557
